geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
38408,-18.92288003500866,-48.24235167339258,uberlandia,MG
5589,-23.57405321065844,-46.73792981793521,sao paulo,SP
12287,-23.1106631806798,-45.71322972147846,cacapava,SP
9041,-23.669077808500145,-46.53862651082003,santo andre,SP
37925,-20.47824752689924,-45.96651300211514,piumhii,MG
79645,-20.774662604232585,-51.68666646885142,tres lagoas,MS
64890,-8.107085241984642,-42.94430103927623,canto do buriti,PI
37464,-22.29407838418601,-44.93757204702173,itanhandu,MG
69917,-9.966091839869463,-67.87272199539277,rio branco,AC
30190,-19.922960869842385,-43.93901922093021,belo horizonte,MG
28400,-21.639923609586265,-41.74683549019577,sao fidelis,RJ
77710,-8.986210881889084,-48.168269490673175,pedro afonso,TO
96025,-31.773971399388312,-52.35821273452021,pelotas,RS
4746,-23.65970695475793,-46.70699513641868,sao paulo,SP
69932,-11.014610832708362,-68.74819146362037,brasileia,AC
30240,-19.93846747238731,-43.91764784624039,belo horizonte,MG
31525,-19.82541009103239,-43.97433127061567,belo horizonte,MG
8080,-23.485968471002323,-46.4268584074384,sao paulo,SP
35720,-19.56539116697855,-44.06219061322148,matozinhos,MG
23897,-22.80029253112572,-43.65260327320307,seropedica,RJ
26900,-22.439847713066683,-43.46079579363498,miguel pereira,RJ
65042,-2.594261321614064,-44.19820271024569,sao luis,MA
72155,-15.83043072512462,-48.07537357136757,brasilia,DF
24751,-22.83480449800137,-43.05156467047978,sao goncalo,RJ
33400,-19.648729541554378,-43.890432680069,lagoa santa,MG
97542,-29.78403833149773,-55.79303857845407,alegrete,RS
65980,-7.329359407343335,-47.473766111015,carolina,MA
6784,-23.63234897613821,-46.801989262277125,taboão da serra,SP
15750,-20.028930349246583,-50.72497200000001,santa albertina,SP
93520,-29.6712830137459,-51.12579310084094,novo hamburgo,RS
19600,-22.22941601163257,-50.89525882201162,rancharia,SP
1013,-23.546923208436723,-46.6342636964915,sao paulo,SP
76280,-15.246746247051131,-51.16658902746332,britania,GO
4507,-23.58617698634365,-46.66736272673592,sao paulo,SP
13185,-22.88176645364276,-47.17172990935571,hortolândia,SP
50761,-8.07469042341676,-34.927456348197715,recife,PE
2278,-23.465604939494483,-46.58021424326277,são paulo,SP
20560,-22.91767740550515,-43.265072263113865,rio de janeiro,RJ
39508,-15.326243999999996,-43.67177100000001,jaiba,MG
18276,-23.36095009179165,-47.87906337780139,tatui,SP
11065,-23.966109471002326,-46.3468635313636,santos,SP
30431,-19.942027217437385,-43.96714519973629,belo horizonte,MG
22280,-22.95641556425642,-43.18483898058162,rio de janeiro,RJ
89895,-27.06490744834823,-53.31947332286718,riqueza,SC
35701,-19.43168531825445,-44.2350060499238,sete lagoas,MG
8020,-23.507031132667777,-46.441933150297146,sao paulo,SP
5174,-23.47233163780368,-46.744660325148566,sao paulo,SP
15440,-20.53295982674402,-49.31914038822033,nova granada,SP
46880,-12.532055999103523,-40.304895079772365,itaberaba,BA
3660,-23.523106086040723,-46.50885473604942,sao paulo,SP
29280,-20.78860139829812,-40.80202469914904,iconha,ES
1426,-23.56525227976228,-46.66654554870452,são paulo,SP
46766,-13.107973108427256,-42.010224873017975,inubia,BA
94175,-29.88041660781796,-51.01444566659291,gravatai,RS
35171,-19.53177953876868,-42.60129652253911,coronel fabriciano,MG
70832,-15.7818735,-47.87758799999999,brasilia,DF
17430,-22.44110232942585,-49.76539368176589,alvinlandia,SP
11701,-24.004036791563266,-46.41332022814356,praia grande,SP
62920,-5.072805384019424,-37.99207997596597,quixere,CE
78118,-15.622038398551592,-56.165330970165606,varzea grande,MT
3335,-23.552815368861427,-46.5701151268394,são paulo,SP
87060,-23.442394277705297,-51.95715701487669,maringa,PR
29800,-18.760777130699275,-40.88871293873877,barra de sao francisco,ES
68635,-1.677715994994809,-47.77032259187951,sao domingos do capim,PA
13412,-22.66075149347912,-47.65512061558667,piracicaba,SP
8431,-23.537211233971945,-46.422075855675445,sao paulo,SP
78840,-15.549129729048662,-55.167369250622514,campo verde,MT
84470,-24.57687824786419,-51.34338893219138,candido de abreu,PR
89825,-26.960030301740304,-52.53990275757476,xaxim,SC
13976,-22.425863635156457,-46.82610375097065,itapira,SP
50741,-8.050878881884795,-34.9596589692679,recife,PE
52010,-8.054831577298156,-34.898531076461445,recife,PE
56355,-8.450063118925357,-40.767407515373804,dormentes,PE
37200,-21.23997675700344,-44.99185997943553,lavras,MG
18270,-23.35221342849384,-47.84932326776157,tatui,SP
2847,-23.46250228173644,-46.69323028173645,sao paulo,SP
11015,-23.95659090867916,-46.32516524868713,santos,SP
13150,-22.638354046040444,-47.18532030417903,cosmopolis,SP
13042,-22.965449909515865,-47.04642444186042,campinas,SP
71745,-15.903023074292856,-47.93340369872671,brasília,DF
13515,-22.50919682123312,-47.77731130143295,charqueada,SP
6835,-23.68079192449018,-46.845348021687,embu das artes,SP
31746,-19.8090405,-43.932006,belo horizonte,MG
37476,-22.21051787644546,-45.25982393161392,cristina,MG
88113,-27.56570918871046,-48.63881284877972,sao jose,SC
74710,-16.66789094407892,-49.21192028483731,goiania,GO
28970,-22.86140710311224,-42.301362506937686,araruama,RJ
35878,-19.09066796998681,-43.13787938205483,carmesia,MG
80610,-25.469383725229378,-49.29276111226844,curitiba,PR
37223,-21.15107325727012,-44.74863871145376,ibituruna,MG
18185,-23.814415697227496,-47.71179500424565,pilar do sul,SP
88740,-28.2665858528526,-49.02013371771529,armazem,SC
58075,-7.181310310577621,-34.87335537829648,joao pessoa,PB
6428,-23.496090794645983,-46.9554670141071,barueri,SP
18550,-23.28839979787202,-47.66179413341232,boituva,SP
8150,-23.52035945713125,-46.41378997651509,sao paulo,SP
7500,-23.31670449147812,-46.23128796063392,santa isabel,SP
1545,-23.582014826533552,-46.61860586955393,sao paulo,SP
29101,-20.431455507764475,-40.37462003034993,vila velha,ES
78870,-14.424386796067507,-54.05151611201363,paranatinga,MT
25625,-22.519050030177155,-43.16988057524174,petropolis,RJ
8616,-23.55220353958085,-46.28935656502652,suzano,SP
23035,-22.94836340383172,-43.59614435691622,rio de janeiro,RJ
21060,-22.85871406855558,-43.26221824646543,rio de janeiro,RJ
50020,-8.067273820705168,-34.88185438550986,recife,PE
5814,-23.65780197224307,-46.73502959755326,são paulo,SP
99820,-27.56298375751607,-52.024120228930606,viadutos,RS
68800,-1.674019211565249,-50.481869986574765,breves,PA
79950,-23.06116801229209,-54.2097335555117,navirai,MS
3559,-23.54773924340701,-46.50471301748513,sao paulo,SP
30140,-19.924358877055745,-43.94930702775692,belo horizonte,MG
15790,-20.17240700964284,-51.00164933983204,rubineia,SP
9791,-23.74407476686476,-46.53012390562072,sao bernardo do campo,SP
15890,-20.954566721483587,-49.17875465711437,uchoa,SP
74968,-16.819956466856237,-49.25913649637421,aparecida de goiania,GO
9450,-23.74762351778845,-46.38124518968171,rio grande da serra,SP
35290,-18.782505564197976,-40.98323598950699,mantena,MG
17519,-22.23389372078598,-49.93876475728547,marilia,SP
41233,-12.908058522922886,-38.45067813784394,salvador,BA
35878,-19.08763255711913,-43.14083767853432,carmesia,MG
36900,-20.25812500941356,-42.03644378422173,manhuaçu,MG
89253,-26.50227491866247,-49.099455408275126,jaraguá do sul,SC
3988,-23.59790509686077,-46.522200195943256,sao paulo,SP
4896,-23.85352574856289,-46.70949025813375,sao paulo,SP
95097,-29.180639498720712,-51.19214327763564,caxias do sul,RS
5072,-23.519100908130884,-46.702848986814026,sao paulo,SP
36520,-21.00287705404598,-42.833169173177765,visconde do rio branco,MG
16230,-21.591798410749448,-50.60295266439151,piacatu,SP
20751,-22.886944522072778,-43.30459252553521,rio de janeiro,RJ
4101,-23.578494139881137,-46.640089488199,são paulo,SP
41706,-12.97131184097032,-38.43447022561365,salvador,BA
18108,-23.51867475437129,-47.365290790870766,sorocaba,SP
18870,-23.388302954559983,-49.50676899564127,fartura,SP
35660,-19.86621356231701,-44.61280171641165,para de minas,MG
16901,-20.889673519746253,-51.37750578827348,andradina,SP
95041,-29.15147681062372,-51.1823334737015,caxias do sul,RS
20930,-22.887585975013028,-43.22547943046345,rio de janeiro,RJ
57063,-9.585454839863752,-35.777260970021366,maceio,AL
83203,-25.514805923852386,-48.503510209048585,paranagua,PR
86701,-23.40756699033248,-51.43129372914071,arapongas,PR
85950,-24.287366367929053,-53.842861001592205,palotina,PR
98700,-28.38949700640608,-53.94247352383756,ijui,RS
22790,-23.01793585781688,-43.453180581175175,rio de janeiro,RJ
98400,-27.35973082443152,-53.391709517205534,frederico westphalen,RS
81320,-25.47557219826133,-49.326511009519706,curitiba,PR
18085,-23.47224456423013,-47.43572185104164,sorocaba,SP
11740,-24.14345822231519,-46.71951495920132,itanhaem,SP
23025,-23.00144390481266,-43.63223848349581,rio de janeiro,RJ
22060,-22.978658766028047,-43.18986932653354,rio de janeiro,RJ
6654,-23.544654323599943,-46.93078639361185,itapevi,SP
12570,-22.835075720785987,-45.22089701664844,aparecida,SP
37530,-22.475029999999947,-45.61317999999994,brasopolis,MG
6622,-23.54324130772111,-46.89967983714271,jandira,SP
37558,-22.25451526357729,-45.93306929653826,pouso alegre,MG
68040,-2.427291190312044,-54.73454135927196,santarem,PA
36305,-21.140521051070447,-44.23090097100233,são joão del rei,MG
30350,-19.95987633527612,-43.95222223120199,belo horizonte,MG
6622,-23.544858743159832,-46.89746215702413,jandira,SP
20080,-22.90022353730756,-43.18331784026777,rio de janeiro,RJ
76235,-16.38751892733843,-51.55765427604579,arenopolis,GO
62265,-4.195900419500509,-40.47862770695127,varjota,CE
99380,-29.04449999999997,-52.29513999999995,sao jose do herval,RS
91540,-30.08213773688614,-51.12812136358132,porto alegre,RS
36940,-20.10685440929159,-41.92881660917069,santana do manhuaçu,MG
11431,-23.99496779877663,-46.279918367332215,guaruja,SP
6018,-23.544414900917527,-46.77404219980971,osasco,SP
7030,-23.492868066333884,-46.547494213572605,guarulhos,SP
38400,-18.91990999999996,-48.278989999999965,uberlandia,MG
4761,-23.663040160424707,-46.71755193741702,sao paulo,SP
4949,-23.718043801835044,-46.767544386346565,sao paulo,SP
20021,-22.91513703857696,-43.17786530737498,rio de janeiro,RJ
11045,-23.97144096113457,-46.32691040077328,santos,SP
96230,-33.52427326808175,-53.35276611238846,santa vitória do palmar,RS
69037,-3.081378520399327,-60.0611552761556,manaus,AM
18185,-23.815009882992435,-47.715853513000745,pilar do sul,SP
88330,-27.00038580544173,-48.6215836604247,balneario camboriu,SC
38510,-18.989581185952307,-47.46049389423725,irai de minas,MG
39810,-17.18751028611988,-41.69722204720705,carai,MG
26032,-22.726258510218354,-43.47719168367274,nova iguacu,RJ
19907,-22.972157696087475,-49.88407249624908,ourinhos,SP
35900,-19.62301858732688,-43.229960450483134,itabira,MG
79091,-20.480347832650395,-54.66768730668248,campo grande,MS
9110,-23.67447491701768,-46.49785977921402,santo andre,SP
36415,-20.5057707427115,-43.87034463589638,congonhas,MG
64260,-4.266288384131785,-41.778385077339095,piripiri,PI
36570,-20.754247920309165,-42.8845840581106,vicosa,MG
6097,-23.526881958364605,-46.77880978740831,osasco,SP
14702,-20.962000286917363,-48.46789222281034,bebedouro,SP
87306,-24.054719966484743,-52.41808119096314,campo mourao,PR
60356,-3.7348920099656255,-38.57716293203382,fortaleza,CE
19640,-22.65759798716304,-51.07527607042013,iepe,SP
14810,-21.79438715596469,-48.16103709981105,araraquara,SP
89770,-27.16277198265366,-52.31753907058268,seara,SC
22050,-22.974462523457746,-43.19113978795658,rio de janeiro,RJ
67013,-1.3848659999999944,-48.43521224999999,ananindeua,PA
78580,-9.893181697910991,-56.07969340944605,alta floresta,MT
27525,-22.47509608755393,-44.50558627190464,resende,RJ
35519,-19.88282870017123,-44.97777805047089,nova serrana,MG
3814,-23.490853132991763,-46.48803488880807,sao paulo,SP
88360,-27.10169530311706,-48.99135580748732,guabiruba,SC
1303,-23.551363330284463,-46.65037289938832,são paulo,SP
8122,-23.4954860291419,-46.37476398182235,são paulo,SP
8071,-23.488443000000004,-46.45532924999999,sao paulo,SP
44053,-12.226136112960932,-38.95650020413756,feira de santana,BA
86200,-23.26739373322227,-51.03569655171232,ibipora,PR
5182,-23.45208114570952,-46.74826334263371,sao paulo,SP
5029,-23.540293791563272,-46.69518264210282,são paulo,SP
88132,-27.65425732607489,-48.68392353907393,palhoca,SC
69918,-9.966409054908269,-67.83100263001339,rio branco,AC
95880,-29.47788515918434,-51.95605713386554,estrela,RS
87302,-24.04221932448821,-52.3887492589449,campo mourao,PR
31160,-19.874319740797223,-43.92925543290054,belo horizonte,MG
30441,-19.93810949486411,-43.95761838579831,belo horizonte,MG
13060,-22.929016554529223,-47.1097967921248,campinas,SP
88135,-27.66853241977837,-48.67563996074159,palhoca,SC
39400,-16.72124570551646,-43.874110101552,montes claros,MG
13033,-22.901219079985047,-47.09121335122218,campinas,SP
33105,-19.78168220235071,-43.92970205484452,santa luzia,MG
31995,-19.84288539082753,-43.89499818211561,belo horizonte,MG
44032,-12.22602910851753,-38.97628600222171,feira de santana,BA
33933,-19.791625224651465,-44.00260680176082,ribeirao das neves,MG
96810,-29.71389424747781,-52.42422096468041,santa cruz do sul,RS
4086,-23.608574298632394,-46.65784297697493,sao paulo,SP
24932,-22.89203777776652,-42.79321774016117,marica,RJ
35476,-20.471226846397663,-44.22378883626205,piedade dos gerais,MG
20260,-22.915917628916866,-43.20871821801602,rio de janeiro,RJ
25902,-22.70826760358981,-43.18146662597413,mage,RJ
15061,-20.808543400999888,-49.35747854500006,sao jose do rio preto,SP
83750,-25.759188061295404,-49.71815803764294,lapa,PR
8320,-23.62957783596862,-46.47195749639332,sao paulo,SP
24474,-22.79271520862447,-43.029174481735765,são gonçalo,RJ
27533,-22.45915761281671,-44.45407520774424,resende,RJ
91530,-30.06449518067981,-51.14994339396396,porto alegre,RS
35790,-18.749781,-44.42583375,curvelo,MG
20755,-22.890146941427727,-43.2991224163252,rio de janeiro,RJ
36212,-21.19783761140529,-43.971691495043416,barroso,MG
9771,-23.706840129178616,-46.53384253261933,sao bernardo do campo,SP
36555,-20.831932338030427,-42.65546147290227,ervalia,MG
18530,-23.115688785926903,-47.712885081178506,tiete,SP
81330,-25.48577474715793,-49.33316399278663,curitiba,PR
11704,-24.02821528892304,-46.489413297003246,praia grande,SP
21070,-22.84560654870452,-43.27922465765474,rio de janeiro,RJ
59064,-5.829328813122496,-35.22327700337221,natal,RN
2882,-23.47118535858965,-46.66816282944774,sao paulo,SP
4117,-23.588489870390635,-46.63020535512719,sao paulo,SP
23560,-22.90256009792328,-43.719383855231136,rio de janeiro,RJ
18053,-23.497077272735343,-47.525952372696885,sorocaba,SP
19020,-22.10919362770984,-51.3812571555296,presidente prudente,SP
27600,-22.240677507233208,-43.70563732892528,valença,RJ
35171,-19.530183321306147,-42.57358369712412,coronel fabriciano,MG
14055,-21.16397147821568,-47.821490381903175,ribeirao preto,SP
9390,-23.664733135692785,-46.45390191020055,maua,SP
13453,-22.737908105334448,-47.39170103667773,santa barbara d oeste,SP
20780,-22.89988285622372,-43.2748872603439,rio de janeiro,RJ
14093,-21.171024,-47.72367224999999,ribeirao preto,SP
9851,-23.71241488398064,-46.58769266056894,sao bernardo do campo,SP
29056,-20.31050876184444,-40.30035669995395,vitoria,ES
18170,-23.71810673955788,-47.40506374700628,piedade,SP
62580,-2.882485885216905,-40.11838441856574,acarau,CE
6273,-23.49441429421766,-46.76775224617698,osasco,SP
2332,-23.48715090229693,-46.62262323736177,sao paulo,SP
5339,-23.556964337497828,-46.75610934179699,são paulo,SP
14600,-20.60207655305714,-47.874685143296986,são joaquim da barra,SP
91751,-30.13803538396831,-51.21164243988119,porto alegre,RS
30882,-19.88093012496336,-44.00761644147912,belo horizonte,MG
16201,-21.262223412124964,-50.32754050459317,birigui,SP
64008,-5.035084035404057,-42.827534374084216,teresina,PI
13330,-23.09332623842253,-47.22192425904488,indaiatuba,SP
21061,-22.87071760380152,-43.268097071234,rio de janeiro,RJ
4470,-23.711670838190315,-46.65178128365743,sao paulo,SP
7062,-23.45965840161001,-46.55212932361937,guarulhos,SP
94920,-29.95808652835035,-51.10044394907161,cachoeirinha,RS
5434,-23.55620653566277,-46.69621930821169,sao paulo,SP
37470,-22.10943442977313,-45.03930990443062,sao lourenco,MG
6754,-23.60632857285476,-46.75565412960937,taboao da serra,SP
21930,-22.81892062705125,-43.17730100832617,rio de janeiro,RJ
88390,-27.00756319638794,-48.60017088818823,barra velha,SC
13570,-22.029182444630376,-47.88561361033521,são carlos,SP
3390,-23.592445491257426,-46.52635145282469,sao paulo,SP
16025,-21.21504571357262,-50.445610705666766,aracatuba,SP
90420,-30.03340714683469,-51.2062661312828,porto alegre,RS
3350,-23.57108765306711,-46.565634206215016,são paulo,SP
75701,-18.170057505683765,-47.95224341953082,catalao,GO
88802,-28.680791767722148,-49.37200098416772,criciuma,SC
13601,-22.376295311419035,-47.39248013459801,araras,SP
49095,-10.939629055190508,-37.0840820919842,aracaju,SE
29480,-20.95210579167321,-41.34685984463141,muqui,ES
89878,-26.778481621928208,-53.34521308394768,flor do sertao,SC
83880,-26.09355981366324,-49.79439420423073,rio negro,PR
37551,-22.22597739154312,-45.94518631980568,pouso alegre,MG
76804,-8.770798881458857,-63.89025014274941,porto velho,RO
30431,-19.930962059120525,-43.96144029476591,belo horizonte,MG
1223,-23.543757471002323,-46.65052294463038,sao paulo,SP
21775,-22.88236134332621,-43.44828970552254,rio de janeiro,RJ
20031,-22.91204010684409,-43.17825256451622,rio de janeiro,RJ
14806,-21.722826007213364,-48.15110173022104,araraquara,SP
4916,-23.678302651682124,-46.74996091173757,sao paulo,SP
90870,-30.08141266556059,-51.210913212043415,porto alegre,RS
85065,-25.37045466749383,-51.44242122245943,guarapuava,PR
93600,-29.63561255153248,-51.17016794699441,estancia velha,RS
8031,-23.510919792948247,-46.423765974609,sao paulo,SP
57045,-9.67310809325409,-35.74869745836461,maceió,AL
99010,-28.2597600576732,-52.41051286075935,passo fundo,RS
6730,-23.59475352051032,-47.01589476405027,vargem grande paulista,SP
89810,-27.0639095256157,-52.63159233320271,chapeco,SC
86360,-23.09773196714693,-50.374101193766805,bandeirantes,PR
26530,-22.79984215838421,-43.41620724914669,nilopolis,RJ
36913,-20.391730158338248,-42.25103253745453,santa margarida,MG
8664,-23.557984891755428,-46.32048062351394,suzano,SP
35790,-18.77472555557693,-44.44133134333333,curvelo,MG
3141,-23.58971467776561,-46.57269969885745,sao paulo,SP
35595,-19.78820390202976,-45.687545255984936,luz,MG
3337,-23.554364468780623,-46.56341970275257,sao paulo,SP
75903,-17.783006407166404,-50.91611943520075,rio verde,GO
98300,-27.896173375956785,-53.31363634568682,palmeira das missoes,RS
8595,-23.477730897323564,-46.28831165624863,itaquaquecetuba,SP
1126,-23.52658240106176,-46.63960905675459,são paulo,SP
85980,-24.092924507113093,-54.26647877846644,guaíra,PR
16400,-21.667859151537904,-49.76675831334757,lins,SP
99150,-28.45415557268773,-52.19753319888886,marau,RS
26255,-22.76045060975897,-43.4631680308054,nova iguacu,RJ
3012,-23.54015970275258,-46.61242504830049,sao paulo,SP
26585,-22.799609603761382,-43.44001863317514,mesquita,RJ
13219,-23.18696220384178,-46.85177064355013,jundiai,SP
12570,-22.847938816261767,-45.23923751762938,aparecida,SP
13480,-22.560455001384973,-47.40122323841535,limeira,SP
17602,-21.929589812518724,-50.49253946719618,tupã,SP
23560,-22.90282599194992,-43.71329751318597,rio de janeiro,RJ
8225,-23.5249712819226,-46.45879898970644,sao paulo,SP
57051,-9.658975002769964,-35.73246669109581,maceio,AL
57037,-9.635734708292503,-35.72994391479599,maceio,AL
23520,-22.94270539630611,-43.675124321394186,rio de janeiro,RJ
65700,-4.233282419989269,-44.78276890753748,bacabal,MA
12420,-22.93987662928429,-45.468653803310914,pindamonhangaba,SP
12233,-23.23857762392521,-45.89227215889548,sao jose dos campos,SP
41760,-12.988988942686504,-38.44732700792551,salvador,BA
13846,-22.333866283701635,-46.94579348318148,mogi guacu,SP
6655,-23.549085476604454,-46.915379620054914,itapevi,SP
15030,-20.806654745923467,-49.39928027720397,sao jose do rio preto,SP
55016,-8.268218214265106,-35.96214281028917,caruaru,PE
75903,-17.777743774459875,-50.92271513292516,rio verde,GO
83045,-25.50787365638533,-49.18758370814825,sao jose dos pinhais,PR
4537,-23.592597296699164,-46.67755075090882,sao paulo,SP
65015,-2.5381097915632704,-44.2979280051359,sao luis,MA
30315,-19.95467462891687,-43.93483856869982,belo horizonte,MG
9340,-23.672070449362245,-46.43179176963472,maua,SP
58704,-7.019815990225951,-37.28421992878442,patos,PB
53320,-8.000228828206994,-34.85267951762937,olinda,PE
65036,-2.535745784564188,-44.26677611850576,sao luis,MA
7428,-23.409345912451485,-46.32402771240476,arujá,SP
36025,-21.77430926533556,-43.352941353453765,juiz de fora,MG
96230,-33.518462166386925,-53.37511090525269,santa vitoria do palmar,RS
19065,-22.10312036881421,-51.43408577832791,presidente prudente,SP
95010,-29.167836509324985,-51.182858490675024,caxias do sul,RS
35670,-19.98922762935284,-44.43411891581754,mateus leme,MG
96570,-30.51127497074648,-53.49124996202702,cacapava do sul,RS
8597,-23.462031548997665,-46.31061107152333,itaquaquecetuba,SP
88600,-28.292253099219405,-49.93378916910032,sao joaquim,SC
60192,-3.748097388568275,-38.49062076242137,fortaleza,CE
15502,-20.4210729698332,-49.98334472675599,votuporanga,SP
66613,-1.4134134965375411,-48.439942764354605,belem,PA
28941,-22.828424443362337,-42.0963744239298,sao pedro da aldeia,RJ
4513,-23.59861275327476,-46.672219026371934,sao paulo,SP
54080,-8.112838861503834,-35.02461268942236,jaboatao dos guararapes,PE
57460,-9.60889750159088,-37.76182490168623,piranhas,AL
6730,-23.62172388862736,-47.00904474307333,vargem grande paulista,SP
95760,-29.597779992024723,-51.36712755461102,sao sebastiao do cai,RS
49500,-10.684937044771544,-37.42278669927729,itabaiana,SE
2551,-23.502726293092486,-46.66973731626178,são paulo,SP
11015,-23.958907847625373,-46.316179905649385,santos,SP
3152,-23.59206885345376,-46.5805032120434,sao paulo,SP
99074,-28.2754319735224,-52.39587169497206,passo fundo,RS
12239,-23.26264818151652,-45.90759240660166,sao jose dos campos,SP
7083,-23.43405407216227,-46.55221315237463,guarulhos,SP
12225,-23.19263480322003,-45.78993156119799,sao jose dos campos,SP
3264,-23.59041254954123,-46.54413201165676,sao paulo,SP
55560,-8.815072361564372,-35.194032598545505,barreiros,PE
3712,-23.50731353788447,-46.53136586288881,sao paulo,SP
17055,-22.343278450951072,-49.110246161213695,bauru,SP
47600,-13.242917658027096,-43.40650434396872,bom jesus da lapa,BA
39801,-17.850002565584457,-41.49628818191144,teofilo otoni,MG
3989,-23.612999175139883,-46.49468147002137,sao paulo,SP
9030,-23.671071,-46.52722124999998,santo andre,SP
6665,-23.559477401883644,-46.94788479935119,itapevi,SP
2991,-23.43627105461901,-46.727314902137145,sao paulo,SP
13280,-23.02009390674591,-46.981372940735234,vinhedo,SP
11320,-23.969644575400977,-46.37470053437079,sao vicente,SP
95185,-29.306585137491027,-51.495532835229575,carlos barbosa,RS
4317,-23.64318966028048,-46.63404806203473,são paulo,SP
6715,-23.60919482202533,-46.86618250177976,cotia,SP
41300,-12.857415469695678,-38.43909507932226,salvador,BA
88310,-26.89817980163199,-48.69927217989602,itajai,SC
13710,-21.716754014169144,-47.27203933359484,tambau,SP
2208,-23.482793545934555,-46.58535562101102,sao paulo,SP
79940,-22.631280029183976,-54.827737048772384,caarapo,MS
11600,-23.76572235443471,-45.72558776380635,sao sebastiao,SP
37270,-20.89663191346328,-45.266157880135005,campo belo,MG
18550,-23.284346913624766,-47.67100775164269,boituva,SP
77760,-8.050405102755693,-48.482069541867965,colinas do tocantins,TO
99470,-28.45321395548465,-52.81922220095929,nao-me-toque,RS
40321,-12.955099532974089,-38.49011221833159,salvador,BA
6386,-23.534228752455384,-46.84533320560807,carapicuiba,SP
25020,-22.78901255293317,-43.3115718333932,duque de caxias,RJ
14750,-21.00274676663681,-48.21901642120602,pitangueiras,SP
18530,-23.103103538922458,-47.72593738743953,tietê,SP
89950,-26.254908032382367,-53.63824959924521,dionísio cerqueira,SC
54100,-8.163270301632576,-34.93165043988954,jaboatao dos guararapes,PE
31330,-19.881560106304505,-44.00486552363753,belo horizonte,MG
84400,-25.210977017273283,-50.975682024163,prudentopolis,PR
31930,-19.870296894252427,-43.90433124228183,belo horizonte,MG
85877,-25.3432062259983,-54.24738180162428,sao miguel do iguacu,PR
9941,-23.67735966388716,-46.60961733112118,diadema,SP
3507,-23.537426940879463,-46.5406279993075,sao paulo,SP
17410,-22.084583230010544,-49.71420112458247,alvaro de carvalho,SP
5662,-23.61370576256515,-46.721439169509694,são paulo,SP
3186,-23.56726054731954,-46.58397325145708,sao paulo,SP
85819,-24.98259648182237,-53.44476117542833,cascavel,PR
37940,-20.85591660707541,-46.38510709786917,alpinopolis,MG
60714,-3.7845117135726114,-38.56198628864908,fortaleza,CE
23860,-22.95995236320532,-44.04241149401502,mangaratiba,RJ
2855,-23.45364449790864,-46.69689052575284,sao paulo,SP
35560,-17.34538056448632,-44.942184924708805,santo antonio do monte,MG
9350,-23.68132018365791,-46.44584624336405,maua,SP
39270,-17.334365515199053,-44.9320314724878,pirapora,MG
37564,-22.27784950958196,-46.16470477251465,borda da mata,MG
13972,-22.438300509742582,-46.81729932391163,itapira,SP
13327,-23.17917100555668,-47.30047556630075,salto,SP
13520,-22.56080644897628,-47.90849978145232,sao pedro,SP
2125,-23.510473585896506,-46.58685229294824,sao paulo,SP
11660,-23.62481358102396,-45.41243500529337,caraguatatuba,SP
14570,-20.19374588386232,-47.71051719385967,buritizal,SP
20541,-22.92899607493223,-43.25812722191117,rio de janeiro,RJ
65600,-4.856054576133425,-43.35320964411767,caxias,MA
81520,-25.45713611574025,-49.24043318981823,curitiba,PR
74120,-16.69069394446138,-49.26968099611697,goiania,GO
95702,-29.186490877749325,-51.49821203903452,bento goncalves,RS
2976,-23.478954956979635,-46.71456766250216,sao paulo,SP
13610,-22.190532088256106,-47.39182526847159,leme,SP
48415,-10.593428119645484,-38.21311793291116,fatima,BA
11680,-23.474407358589644,-45.06886713558197,ubatuba,SP
9850,-23.73501507075081,-46.584519571669055,sao bernardo do campo,SP
37900,-20.72067373282156,-46.60552505692608,passos,MG
11740,-24.17815007937564,-46.818490232586974,itanhaem,SP
83880,-26.10838377827371,-49.80095343717328,rio negro,PR
78720,-16.436079973368248,-54.627762540942896,rondonópolis,MT
2011,-23.48287210244049,-46.63182823719494,sao paulo,SP
24750,-22.82952666093368,-42.988551310768,são gonçalo,RJ
79904,-22.525262828344104,-55.71330668652433,ponta pora,MS
18108,-23.49917510713256,-47.369090703300834,sorocaba,SP
12922,-22.911970002221704,-46.55868258090484,braganca paulista,SP
53080,-7.96327925062037,-34.85226552276525,olinda,PE
9725,-23.69499572548918,-46.56005906771888,sao bernardo do campo,SP
88914,-28.994207458050766,-49.42747844031894,balneario arroio do silva,SC
37044,-21.562683791571544,-45.42086995594119,varginha,MG
2022,-23.503757091320843,-46.63908171856426,sao paulo,SP
7123,-23.44771529560264,-46.525538850395336,guarulhos,SP
73813,-15.547827635581966,-47.33302995559466,formosa,GO
33860,-19.76230777913135,-44.07596623433872,ribeirao das neves,MG
20551,-22.915829168474776,-43.245356196779966,rio de janeiro,RJ
85906,-24.710772516299784,-53.72068851629978,toledo,PR
94450,-30.09229782068489,-51.07551548449395,viamao,RS
9930,-23.674274193721544,-46.61300541202602,diadema,SP
41720,-12.97259541104508,-38.4368599483813,salvador,BA
31255,-19.87092231502102,-43.95408023452022,belo horizonte,MG
31310,-19.866311664723867,-43.98077972788376,belo horizonte,MG
